5/24/16,1:00 PM,5:00 PM,Teichert/Olivera lab  meeting,Sean/Russ/Toto/Terry,Appointment,,Room ASB 304,BioScheduling,4:00
5/24/16,2:00 PM,5:00 PM,,Denise/Theresa/Terry - amended by Jason,Appointment,,Room ASB 210,BioScheduling,3:00
5/24/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
5/24/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
5/24/16,5:00 PM,6:30 PM,Pre-professional Advising - Pre-dental Workshop,Jason,Appointment,,Room SB 221,BioScheduling,1:30
5/25/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
5/25/16,12:00 PM,1:00 PM,Ehringer iUtah,Jim Ehleringer/Jason,Appointment,,Room ASB 504,BioScheduling,1:00
5/25/16,12:30 PM,3:30 PM,Maricq lab meeting,Dave Madsen/Terry,Appointment,,Room ASB 304,BioScheduling,3:00
5/25/16,1:00 PM,2:30 PM,Curriculum Reform Meeting,Ann/Jason,Appointment,,Room SB 221,BioScheduling,1:30
5/25/16,2:00 PM,5:00 PM,,Denise/Terry/Terry/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
5/25/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
5/25/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
5/25/16,2:00 PM,5:00 PM,Tentative Faculty Meeting ,Ann/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
5/25/16,2:30 PM,4:00 PM,Potts lab meeting,Wayne/Terry ,Appointment,,Room ASB 504,BioScheduling,1:30
5/25/16,3:00 PM,5:00 PM,Clark/Drews/Seiburth Lab Meeting,Leslie Sieburth/Terry,Meeting,,Room SB 306,BioScheduling,2:00
5/25/16,3:00 PM,4:30 PM,Pre-professional advising information session,Catalina/Terry,Appointment,,Room SB 221,BioScheduling,1:30
5/26/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
5/26/16,10:30 AM,12:00 PM,Jorgensen lab meeting,Becky/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
5/26/16,12:00 PM,1:15 PM,Coley/Kursar meeting,Tom/Lissy/Terry,Meeting,,Room SB 221,BioScheduling,1:15
5/26/16,1:00 PM,2:00 PM,Advising/Science advisors meeting,Lori Stutz/Denise Brenes/Terry,Appointment,,Room ASB 304,BioScheduling,1:00
5/26/16,3:00 PM,4:30 PM,Pre-professional advising information session,Catalina/Terry,Appointment,,Room SB 221,BioScheduling,1:30
5/26/16,5:00 PM,6:30 PM,Pre-professional advising information session,Catalina/Terry,Appointment,,Room SB 221,BioScheduling,1:30
5/27/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
5/27/16,12:00 PM,1:00 PM,Ehringer iUtah,Jim Ehleringer/Jason,Appointment,,Room ASB 504,BioScheduling,1:00
5/27/16,1:00 PM,4:00 PM,Cheenu Committee Meeting,Cheenu/April,Appointment,,Room ASB 304,BioScheduling,3:00
5/27/16,3:00 PM,5:00 PM,Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
5/28/16,5:00 PM,9:00 PM,U of U Beekeepers annual lecture***,Amy Sibul/Terry***Building access  tables will be needed  possibly other needs. Amy will email Karen with details.,Appointment,,Room ASB 220,BioScheduling,4:00
5/28/16,5:00 PM,6:00 PM,U of U Beekeepers Lecture Overflow,Amy/Jason,Appointment,,Room ASB 210,BioScheduling,1:00
5/30/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
5/30/16,1:45 PM,4:00 PM,,Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
5/30/16,1:45 PM,4:00 PM,Clark/Phadnis/Shapiro lab meeting,Michael/Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
5/31/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
5/31/16,9:00 AM,10:00 AM,Facilities Contractor Meeting,Jose/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
5/31/16,10:00 AM,11:30 AM,Dearing meeting,Ann/Denise/Terry,Appointment,,Room MO Conference Room,BioScheduling,1:30
5/31/16,12:00 PM,4:00 PM,Grad Com Meeting Thien Vu,Thien Vu,Appointment,,Room ASB 304,BioScheduling,4:00
5/31/16,1:00 PM,3:00 PM,Committee Meeting,Shilpe Gubde/Jason,Appointment,,Room SB 221,BioScheduling,2:00
5/31/16,1:00 PM,5:00 PM,Teichert/Olivera lab  meeting,Sean/Russ/Toto/Terry,Appointment,,Room ASB 304,BioScheduling,4:00
5/31/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
5/31/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/1/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/1/16,12:30 PM,3:30 PM,Maricq lab meeting,Dave Madsen/Terry,Appointment,,Room ASB 304,BioScheduling,3:00
6/1/16,1:15 PM,2:00 PM,Sarko Meeting,Ann/Jason,Appointment,,Room SB 221,BioScheduling,0:45
6/1/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/1/16,2:00 PM,5:00 PM,Tentative Faculty Meeting ,Ann/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
6/1/16,2:30 PM,4:00 PM,Potts lab meeting,Wayne/Terry ,Appointment,,Room ASB 504,BioScheduling,1:30
6/1/16,3:00 PM,5:00 PM,Clark/Drews/Seiburth Lab Meeting,Leslie Sieburth/Terry,Meeting,,Room SB 306,BioScheduling,2:00
6/1/16,3:00 PM,5:00 PM,Panich committee meeting,Justin/Terry,Appointment,,Room SB 221,BioScheduling,2:00
6/2/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/2/16,10:30 AM,12:00 PM,Jorgensen lab meeting,Becky/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/2/16,11:30 AM,12:30 PM,WellU Lecture,,Appointment,,Room ASB 210,BioScheduling,1:00
6/2/16,12:00 PM,1:15 PM,Coley/Kursar meeting,Tom/Lissy/Terry,Meeting,,Room SB 221,BioScheduling,1:15
6/3/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/3/16,10:00 AM,11:30 AM,Yamaguchi meeting,Ayako/Terry,Appointment,,Room SB 221,BioScheduling,1:30
6/3/16,3:00 PM,5:00 PM,Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
6/4/16,11:00 AM,1:00 PM,Organic Chemistry II,Jason,Appointment,,Room ASB 220,BioScheduling,2:00
6/4/16,11:30 AM,12:30 PM,Course 2420,,Appointment,,Room ASB 210,BioScheduling,1:00
6/6/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/6/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/6/16,1:45 PM,4:00 PM,,Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/6/16,1:45 PM,4:00 PM,Clark/Phadnis/Shapiro lab meeting,Michael/Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/6/16,3:00 PM,5:00 PM,Dearing lab,Teri Orr/Terry,Appointment,,Room ASB 304,BioScheduling,2:00
6/7/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/7/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/7/16,9:00 AM,12:00 PM,Jorgenson Lab,,Appointment,,Room SB 221,BioScheduling,3:00
6/7/16,9:00 AM,10:00 AM,Facilities Contractor Meeting,Jose/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
6/7/16,10:00 AM,11:00 AM,Manager Meeting,Ann/Jason,Appointment,,Room MO Conference Room,BioScheduling,1:00
6/7/16,1:00 PM,5:00 PM,Teichert/Olivera lab  meeting,Sean/Russ/Toto/Terry,Appointment,,Room ASB 304,BioScheduling,4:00
6/7/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/7/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/8/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/8/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/8/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/8/16,2:00 PM,5:00 PM,Tentative Faculty Meeting ,Ann/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
6/8/16,2:30 PM,4:00 PM,Potts lab meeting,Wayne/Terry ,Appointment,,Room ASB 504,BioScheduling,1:30
6/8/16,2:30 PM,4:00 PM,Alternate Potts lab,Renae/Wayne/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/8/16,3:00 PM,5:00 PM,Clark/Drews/Seiburth Lab Meeting,Leslie Sieburth/Terry,Meeting,,Room SB 306,BioScheduling,2:00
6/8/16,3:00 PM,4:30 PM,Pre-professional advising information session,Catalina/Terry,Appointment,,Room SB 221,BioScheduling,1:30
6/9/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/9/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/9/16,10:30 AM,12:00 PM,Jorgensen lab meeting,Becky/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/9/16,12:00 PM,1:15 PM,Coley/Kursar meeting,Tom/Lissy/Terry,Meeting,,Room SB 221,BioScheduling,1:15
6/9/16,1:15 PM,2:30 PM,Seger,Jon/April,Appointment,,Room SB 221,BioScheduling,1:15
6/9/16,2:00 PM,3:00 PM,Collaborator Meeting,Sabrina/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
6/10/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/10/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/10/16,1:00 PM,2:00 PM,Development Meeting,Gretchen/Jason,Appointment,,Room SB 221,BioScheduling,1:00
6/10/16,3:00 PM,5:00 PM,Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
6/10/16,3:00 PM,5:00 PM,Alternate Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 304,BioScheduling,2:00
6/11/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/12/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/12/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/13/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/13/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/13/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/13/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/13/16,1:45 PM,4:00 PM,,Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/13/16,1:45 PM,4:00 PM,Clark/Phadnis/Shapiro lab meeting,Michael/Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/14/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/14/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/14/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/14/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/14/16,9:00 AM,10:00 AM,Facilities Contractor Meeting,Jose/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
6/14/16,1:00 PM,2:00 PM,Practice Talk,Elena Boer/Jason,Appointment,,Room SB 221,BioScheduling,1:00
6/14/16,1:00 PM,4:00 PM,ClaytonBush practice talks,Emily/Terry,Appointment,,Room ASB 304,BioScheduling,3:00
6/14/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/14/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/15/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/15/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/15/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/15/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/15/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/15/16,2:00 PM,5:00 PM,Tentative Faculty Meeting ,Ann/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
6/15/16,2:30 PM,4:00 PM,Potts lab meeting,Wayne/Terry ,Appointment,,Room ASB 504,BioScheduling,1:30
6/15/16,2:30 PM,4:00 PM,Alternate Potts lab,Renae/Wayne/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/15/16,3:00 PM,5:00 PM,Clark/Drews/Seiburth Lab Meeting,Leslie Sieburth/Terry,Meeting,,Room SB 306,BioScheduling,2:00
6/15/16,3:00 PM,4:30 PM,Pre-professional advising information session,Catalina/Terry,Appointment,,Room SB 221,BioScheduling,1:30
6/16/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/16/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/16/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/16/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/16/16,10:30 AM,12:00 PM,Jorgensen lab meeting,Becky/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/16/16,11:00 AM,12:00 PM,COS Admissions training meeting,Lisa Batchelder/Terry,Appointment,,Room SB 221,BioScheduling,1:00
6/16/16,12:00 PM,1:15 PM,Coley/Kursar meeting,Tom/Lissy/Terry,Meeting,,Room SB 221,BioScheduling,1:15
6/17/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/17/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/17/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/17/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/17/16,10:30 AM,12:00 PM,Bowling Lab meeting,Bowling/Jason,Appointment,,Room ASB 304,BioScheduling,1:30
6/17/16,3:00 PM,5:00 PM,Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
6/17/16,3:00 PM,5:00 PM,Alternate Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 304,BioScheduling,2:00
6/18/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/18/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/18/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/19/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/19/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/19/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/20/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/20/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/20/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/20/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/20/16,1:45 PM,4:00 PM,Clark/Phadnis/Shapiro lab meeting,Nitin/Terry,Appointment,,Room SB 306,BioScheduling,2:15
6/20/16,1:45 PM,4:00 PM,,Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/20/16,3:00 PM,5:00 PM,Dearing lab,Teri Orr/Terry,Appointment,,Room ASB 304,BioScheduling,2:00
6/21/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/21/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/21/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/21/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/21/16,9:00 AM,10:00 AM,Facilities Contractor Meeting,Jose/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
6/21/16,10:15 AM,1:00 PM,Jorgensen Lab Meeting,,Appointment,,Room ASB 304,BioScheduling,2:45
6/21/16,10:30 AM,11:30 AM,Admin Staff Meeting,,Appointment,,Room SB 221,BioScheduling,1:00
6/21/16,1:00 PM,2:00 PM,Tentative Dearing Meeting,Ann/Jason,Appointment,,Room SB 221,BioScheduling,1:00
6/21/16,1:00 PM,5:00 PM,Teichert/Olivera lab  meeting,Sean/Russ/Toto/Terry,Appointment,,Room ASB 304,BioScheduling,4:00
6/21/16,1:30 PM,3:30 PM,McIntosh meeting,Michael/Terry,Appointment,,Room SB 306,BioScheduling,2:00
6/21/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/21/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/21/16,5:30 PM,7:30 PM,BIOL 1210 Review,Dawson,Appointment,,Room ASB 220,BioScheduling,2:00
6/22/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/22/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/22/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/22/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/22/16,1:00 PM,3:00 PM,Alluri Committee meeting,Rishi/Terry,Appointment,,Room SB 221,BioScheduling,2:00
6/22/16,2:00 PM,3:00 PM,Meeting,Rebecca/Jason,Appointment,,Room SB 306,BioScheduling,1:00
6/22/16,2:00 PM,5:00 PM,Tentative Faculty Meeting ,Ann/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
6/22/16,2:30 PM,4:00 PM,Potts lab meeting,Wayne/Terry ,Appointment,,Room ASB 504,BioScheduling,1:30
6/22/16,2:30 PM,4:00 PM,Alternate Potts lab,Renae/Wayne/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/22/16,3:00 PM,5:00 PM,Clark/Drews/Seiburth Lab Meeting,Leslie Sieburth/Terry,Meeting,,Room SB 306,BioScheduling,2:00
6/22/16,3:00 PM,4:00 PM,Stutz ,Lori/April,Appointment,,Room SB 221,BioScheduling,1:00
6/23/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/23/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/23/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/23/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/23/16,10:30 AM,12:00 PM,Jorgensen lab meeting,Becky/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/23/16,12:00 PM,2:00 PM,Anatomy exam proctor,Shawn/Terry,Appointment,,Room SB 306,BioScheduling,2:00
6/23/16,12:00 PM,1:15 PM,Coley/Kursar meeting,Tom/Lissy/Terry,Meeting,,Room SB 221,BioScheduling,1:15
6/23/16,5:00 PM,6:30 PM,Pre-professional advising information session,Catalina/Terry,Appointment,,Room SB 221,BioScheduling,1:30
6/24/16,,,ISO Camp,Laurie M./Jason,Banner,,Room ASB Kitchen,BioScheduling,
6/24/16,,,ISO Camp,Laurie M/Jason,Banner,,Room ASB 504,BioScheduling,
6/24/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/24/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/24/16,1:30 PM,2:30 PM,Teichert meeting,Russ/Terry,Appointment,,Room ASB 304,BioScheduling,1:00
6/24/16,2:30 PM,3:30 PM,Reynolds meeting,James/Terry,Appointment,,Room SB 221,BioScheduling,1:00
6/24/16,3:00 PM,5:00 PM,Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
6/24/16,3:00 PM,5:00 PM,Alternate Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 304,BioScheduling,2:00
6/25/16,,,SIRFER,Laurie Mecham/Terry,Banner,,Room ASB 210,BioScheduling,
6/25/16,11:00 AM,1:00 PM,Organic Chemistry Review,Jason,Appointment,,Room ASB 220,BioScheduling,2:00
6/27/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/27/16,10:00 AM,12:00 PM,Department Retreat Meeting,Shannon/Jason,Appointment,,Room SB 221,BioScheduling,2:00
6/27/16,1:45 PM,4:00 PM,,Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/27/16,1:45 PM,4:00 PM,Clark/Phadnis/Shapiro lab meeting,Michael/Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
6/27/16,3:00 PM,5:00 PM,Dearing lab,Teri Orr/Terry,Appointment,,Room ASB 304,BioScheduling,2:00
6/28/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/28/16,8:30 AM,10:30 AM,Make-up exam,Miller/Jason,Appointment,,Room SB 306,BioScheduling,2:00
6/28/16,9:00 AM,10:00 AM,Facilities Contractor Meeting,Jose/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
6/28/16,9:30 AM,11:00 AM,COS Freshmen Orientation,Dean's Officer per Biology Advising,Appointment,,Room ASB 210,BioScheduling,1:30
6/28/16,9:30 AM,11:00 AM,COS Freshmen Orientation,Dean's Officer per Biology Advising,Appointment,,Room ASB 210,BioScheduling,1:30
6/28/16,10:00 AM,11:00 AM,Department Retreat Meeting,Shannon/Jason,Appointment,,Room SB 221,BioScheduling,1:00
6/28/16,12:00 PM,1:30 PM,ACCESS meeting/presentation,Lisa Batchelder/Terry,Appointment,,Room ASB 210,BioScheduling,1:30
6/28/16,1:00 PM,5:00 PM,Teichert/Olivera lab  meeting,Sean/Russ/Toto/Terry,Appointment,,Room ASB 304,BioScheduling,4:00
6/28/16,2:00 PM,3:00 PM,Department Retreat Meeting,Shannon/Jason,Appointment,,Room SB 221,BioScheduling,1:00
6/28/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/28/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
6/29/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/29/16,10:00 AM,1:00 PM,Informal Seminar,Laurie/April,Appointment,,Room SB 221,BioScheduling,3:00
6/29/16,12:30 PM,3:30 PM,Maricq lab meeting,Dave Madsen/Terry,Appointment,,Room ASB 304,BioScheduling,3:00
6/29/16,1:00 PM,2:30 PM,Babst lab meeting,Markus/Terry,Appointment,,Room SB 221,BioScheduling,1:30
6/29/16,2:00 PM,5:00 PM,Tentative Faculty Meeting ,Ann/Jason,Appointment,,Room ASB 210,BioScheduling,3:00
6/29/16,2:30 PM,4:00 PM,Potts lab meeting,Wayne/Terry ,Appointment,,Room ASB 504,BioScheduling,1:30
6/29/16,3:00 PM,5:00 PM,Clark/Drews/Seiburth Lab Meeting,Leslie Sieburth/Terry,Meeting,,Room SB 306,BioScheduling,2:00
6/30/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
6/30/16,9:30 AM,11:00 AM,COS Freshmen Orientation,Dean's Officer per Biology Advising,Appointment,,Room ASB 210,BioScheduling,1:30
6/30/16,10:00 AM,11:00 AM,Department Retreat Meeting,Shannon/Jason,Appointment,,Room SB 221,BioScheduling,1:00
6/30/16,10:30 AM,12:00 PM,Jorgensen lab meeting,Becky/Terry,Appointment,,Room ASB 304,BioScheduling,1:30
6/30/16,12:00 PM,1:15 PM,Coley/Kursar meeting,Tom/Lissy/Terry,Meeting,,Room SB 221,BioScheduling,1:15
6/30/16,1:00 PM,2:30 PM,Practice Talk,Anna/Jason,Appointment,,Room ASB 304,BioScheduling,1:30
6/30/16,2:00 PM,3:00 PM,Department Retreat Meeting,Shannon/Jason,Appointment,,Room SB 221,BioScheduling,1:00
7/1/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
7/1/16,12:00 PM,1:00 PM,Kursar Lab,Tom/April,Appointment,,Room SB 221,BioScheduling,1:00
7/1/16,1:30 PM,2:30 PM,Teichert meeting,Russ/Terry,Appointment,,Room ASB 304,BioScheduling,1:00
7/1/16,3:00 PM,5:00 PM,Clayton/Bush lab meeting,Dale/Sarah/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
7/4/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
7/4/16,1:45 PM,4:00 PM,,Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
7/4/16,1:45 PM,4:00 PM,Clark/Phadnis/Shapiro lab meeting,Michael/Nitin/Terry,Appointment,,Room SB 221,BioScheduling,2:15
7/5/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
7/5/16,9:00 AM,10:00 AM,Facilities Contractor Meeting,Jose/Jason,Appointment,,Room ASB 304,BioScheduling,1:00
7/5/16,10:00 AM,11:00 AM,Manager Meeting,Ann/Jason,Appointment,,Room MO Conference Room,BioScheduling,1:00
7/5/16,1:00 PM,5:00 PM,Teichert/Olivera lab  meeting,Sean/Russ/Toto/Terry,Appointment,,Room ASB 304,BioScheduling,4:00
7/5/16,2:00 PM,5:00 PM,,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
7/5/16,2:00 PM,5:00 PM,Tentative Faculty Meeting,Ann/Jason,Meeting,,Room ASB 210,BioScheduling,3:00
7/5/16,3:00 PM,5:00 PM,Jorgensen journal club,Becky/Terry,Appointment,,Room ASB 504,BioScheduling,2:00
7/6/16,7:00 AM,2:00 PM,Scheduling,,Appointment,,Room ASB 220,BioScheduling,7:00
7/6/16,10:30 AM,12:00 PM,Dawson Review 1210,Renee/April,Appointment,,Room ASB 210,BioScheduling,1:30
7/6/16,12:30 PM,3:30 PM,Maricq lab meeting,Dave Madsen/Terry,Appointment,,Room ASB 304,BioScheduling,3:00
